FR0010331421;05/04/22;3.15;3.20;3.084;3.098;103484
FR0013233012;05/04/22;10.20;10.36;10.20;10.24;4846
FR0012872141;05/04/22;11.90;11.90;11.45;11.90;794
FR0000033904;05/04/22;19.40;19.50;18.64;18.64;24097
FR0004007813;05/04/22;30.05;30.05;29.15;29.45;16498
FR0000066607;05/04/22;42.50;43.20;41.80;43.20;1348
FR0000032278;05/04/22;0.456;0.456;0.44;0.449;97287
FR0000038242;05/04/22;20.55;21.50;20.55;21.35;14987
FR0004156297;05/04/22;41.00;41.00;40.30;40.40;268
FR0004170017;05/04/22;36.00;36.65;35.80;36.00;34355
FR00140006O9;05/04/22;1.18;1.187;1.13;1.138;253330
FR0006864484;05/04/22;95.20;95.80;95.00;95.60;84
FR0000053837;05/04/22;26.20;26.45;26.035;26.13;6392
FR0000030074;05/04/22;550.00;550.00;550.00;550.00;24
FR0000032302;05/04/22;67.00;67.40;66.40;66.80;301
FR0000051070;05/04/22;4.305;4.76;4.30;4.63;1067638
FR0000060873;05/04/22;1.31;1.38;1.305;1.31;19982
FR0011742329;05/04/22;20.25;21.28;20.03;20.40;294242
FR0013153541;05/04/22;17.75;17.75;17.15;17.39;64893
FR0004065605;05/04/22;8.36;8.66;8.23;8.66;35451
FR0010241638;05/04/22;9.08;9.125;8.98;9.10;302064
FR0004177046;05/04/22;5.455;5.485;5.36;5.40;39718
FR0000039620;05/04/22;34.45;34.65;32.50;32.50;35643
FR0013482791;05/04/22;5.35;5.51;5.29;5.50;58727
FR0011341205;05/04/22;6.68;7.25;6.63;6.66;118939
FR0012789386;05/04/22;88.50;88.50;88.50;88.50;1
FR0012650166;05/04/22;14.50;14.50;13.90;14.46;2038
FR0000121691;05/04/22;6.54;6.54;6.42;6.42;2647
FR0004050250;05/04/22;36.70;36.85;36.45;36.60;5198
FR0004050300;05/04/22;33.50;33.60;33.50;33.50;49234
FR0000060535;05/04/22;183.00;183.00;183.00;183.00;50
FR0012127173;05/04/22;8.70;8.80;8.60;8.60;35096
FR0012612646;05/04/22;20.10;20.10;19.90;19.90;272
FR0011027135;05/04/22;19.20;19.25;19.00;19.20;837
FR0000053514;05/04/22;9.28;9.30;9.28;9.30;500
FR0000061459;05/04/22;96.00;96.00;95.40;95.80;1045
FR0000066755;05/04/22;4.105;4.105;3.955;3.955;23667
FR0012432516;05/04/22;2.22;2.225;2.13;2.13;78018
FR0014004EC4;05/04/22;34.00;34.80;34.00;34.80;537
FR0012613610;05/04/22;2.83;2.83;2.76;2.78;24855
FR0000120560;05/04/22;16.65;17.03;16.37;16.40;57729
FR0000060618;05/04/22;3.40;3.43;3.24;3.28;53640
FR0013344173;05/04/22;37.00;37.00;35.50;35.50;1782
FR0013379484;05/04/22;7.95;8.12;7.652;7.654;672017
FR0000060071;05/04/22;215.00;215.00;211.00;211.00;205
FR0000120107;05/04/22;60.60;61.20;60.60;61.20;1020
FR0000052680;05/04/22;13.75;13.90;13.70;13.75;2671
FR0000039109;05/04/22;73.40;73.90;72.60;72.90;4516
FR0000032658;05/04/22;38.60;39.80;38.45;39.35;8019
FR0004175842;05/04/22;96.00;96.00;96.00;96.00;42
FR0004155000;05/04/22;2.955;2.99;2.86;2.86;31258
FR0013183985;05/04/22;3.554;3.68;3.51;3.52;147920
FR0000074122;05/04/22;44.45;44.90;43.20;43.40;3017
FR0013214145;05/04/22;7.00;7.02;6.805;6.845;48286
FR0013006558;05/04/22;1.283;1.378;1.275;1.298;503718
FR0004180578;05/04/22;49.50;50.30;48.00;48.40;14307
FR0013505062;05/04/22;3.40;3.43;3.344;3.36;150037
FR0013295789;05/04/22;30.10;31.20;30.10;30.70;3880
FR0013333432;05/04/22;96.90;96.90;94.90;95.70;603
FR0005175080;05/04/22;2.58;2.63;2.56;2.57;70831
FR0000034548;05/04/22;19.00;19.00;18.85;19.00;2211
FR0000050049;05/04/22;6.00;6.00;5.96;5.98;1663
FR0000062796;05/04/22;17.55;17.90;17.55;17.55;1039
FR0010309096;05/04/22;32.20;33.20;32.20;33.20;197
FR0012532810;05/04/22;37.50;37.50;35.30;36.30;20379
FR0004034072;05/04/22;38.50;38.50;38.00;38.25;2281
FR0014000T90;06/04/22;9.96;9.96;9.88;9.88;16159
FR0000062465;06/04/22;14.90;16.00;14.90;15.80;785
FR0010557264;06/04/22;10.80;10.84;10.26;10.42;45047
FR0004040608;06/04/22;7.54;7.56;7.53;7.54;32847
FR0012333284;06/04/22;24.35;24.35;22.05;22.05;13484
FR0014007ZB4;06/04/22;13.46;13.46;13.40;13.40;431
FR0000053027;06/04/22;19.90;19.90;18.04;18.10;10301
FR0000074148;06/04/22;42.90;42.90;41.60;41.90;3738
FR0000063737;06/04/22;57.50;58.00;56.00;56.70;3907
FR0011040500;06/04/22;16.65;16.90;16.65;16.90;1946
FR0000074072;06/04/22;15.06;15.06;14.56;14.82;37373
FR0000035370;06/04/22;39.05;39.10;38.00;38.35;6246
FR0000062150;06/04/22;171.00;171.00;171.00;171.00;43
FR0000061129;06/04/22;37.80;38.40;37.80;38.10;4064
FR0000063935;06/04/22;16.50;16.64;16.40;16.50;22672
FR0000045528;06/04/22;79.75;79.75;79.50;79.50;310
FR0010193052;06/04/22;8.92;8.99;8.68;8.73;210945
FR0000053324;06/04/22;13.22;13.40;12.80;13.00;21840
FR0000036675;06/04/22;65.80;66.20;65.40;66.00;571
FR0013181864;06/04/22;0.99;0.9974;0.942;0.9552;13172861
FR0000053506;06/04/22;23.95;23.95;23.35;23.55;8364
FR0000045213;06/04/22;65.24;65.24;63.50;64.40;207
FR0013426004;06/04/22;3.842;3.85;3.646;3.684;277714
FR0000185514;06/04/22;19.30;19.30;18.65;18.80;2956
FR0010483768;06/04/22;21.605;21.64;21.01;21.495;2402
FR0000130692;06/04/22;19.25;19.52;18.51;18.78;42112
FR0010417345;06/04/22;3.03;3.052;2.866;2.872;260379
GA0000121459;06/04/22;181.00;182.00;179.50;182.00;692
FR0000036816;06/04/22;26.90;27.40;26.60;26.60;2255
FR0011466069;06/04/22;6.80;6.81;6.58;6.70;24645
FR0000031023;06/04/22;107.00;107.50;106.00;106.00;159
FR0000120669;06/04/22;39.30;40.60;35.70;37.70;109018
FR0004110310;06/04/22;70.00;70.00;69.20;69.80;588
FR0000054678;06/04/22;3.29;3.30;3.22;3.22;3617
FR0004527638;06/04/22;69.00;69.80;68.00;69.00;675
FR0011665280;06/04/22;5.44;5.55;5.40;5.40;12561
FR0000035123;06/04/22;28.20;29.80;28.20;29.80;17
FR0014005SB3;06/04/22;4.23;4.45;4.055;4.23;23858
FR0010588079;06/04/22;33.40;33.40;33.40;33.40;1
FR0000030611;06/04/22;13.40;13.40;13.30;13.30;10
FR0000034894;06/04/22;102.00;102.00;101.00;102.00;31
FR0000032526;06/04/22;25.90;26.40;25.50;25.90;24705
FR0010501692;06/04/22;6.96;7.00;6.76;6.78;4518
FR0000066672;06/04/22;17.14;17.24;17.00;17.02;17328
FR0004163111;06/04/22;3.574;3.60;3.452;3.564;89048
FR0000062671;06/04/22;18.34;19.70;18.16;19.46;67544
FR0000065971;06/04/22;162.00;162.50;154.50;159.50;889
FR0000066722;06/04/22;13.72;13.84;13.32;13.46;27305
FR0014003VY4;06/04/22;32.00;32.00;31.00;31.30;2310
FR0004159473;06/04/22;31.80;32.00;30.90;31.10;10075
FR0014004J15;06/04/22;9.65;9.65;9.65;9.65;21782
FR0000051393;06/04/22;56.80;57.80;56.20;56.20;348
FR0000030827;06/04/22;246.00;246.00;234.00;238.00;412
FR0000033243;06/04/22;61.80;61.80;61.00;61.00;344
FR0010341032;06/04/22;47.00;47.50;46.80;47.30;1005
FR0000071797;06/04/22;53.00;53.20;52.00;52.40;1071
FR0010331421;06/04/22;3.084;3.084;2.85;2.86;409838
FR0013233012;06/04/22;10.20;10.30;10.20;10.22;2217
FR0012872141;06/04/22;11.75;11.75;11.40;11.70;1560
FR0000033904;06/04/22;18.64;19.04;18.26;18.88;44779
FR0004007813;06/04/22;29.50;30.35;28.85;29.35;25515
FR0000066607;06/04/22;43.20;43.20;41.60;41.60;922
FR0000032278;06/04/22;0.449;0.45;0.435;0.44;93334
FR0000038242;06/04/22;21.20;21.25;20.60;21.20;11914
FR0004156297;06/04/22;40.00;40.00;39.90;40.00;1060
FR0004170017;06/04/22;36.30;36.30;35.30;36.00;16780
FR00140006O9;06/04/22;1.131;1.139;1.103;1.111;243641
FR0006864484;06/04/22;95.60;95.80;95.00;95.00;198
FR0000053837;06/04/22;26.13;26.36;26.13;26.20;3264
FR0000030074;06/04/22;550.00;550.00;550.00;550.00;67
FR0000032302;06/04/22;66.80;67.00;66.00;66.60;208
FR0000051070;06/04/22;4.655;4.86;4.54;4.805;1002458
FR0000060873;06/04/22;1.335;1.345;1.28;1.34;9949
FR0011742329;06/04/22;20.40;20.40;19.03;19.125;159561
FR0013153541;06/04/22;17.36;17.36;16.68;16.82;112510
FR0004065605;06/04/22;8.54;8.64;8.14;8.25;13511
FR0010241638;06/04/22;9.11;9.18;8.925;9.00;488095
FR0004177046;06/04/22;5.405;5.52;5.14;5.36;125586
FR0000039620;06/04/22;32.60;32.80;31.20;31.45;45491
FR0013482791;06/04/22;5.41;5.89;5.39;5.79;101834
FR0011341205;06/04/22;6.68;6.72;6.24;6.36;54796
FR0012789386;06/04/22;88.50;88.50;88.50;88.50;2
FR0012650166;06/04/22;14.00;14.38;13.94;14.38;3279
FR0000121691;06/04/22;6.42;6.66;6.40;6.66;9068
FR0004050250;06/04/22;36.70;36.80;36.30;36.60;8114
FR0004050300;06/04/22;33.50;33.50;33.50;33.50;7263
FR0000060535;06/04/22;182.00;182.00;182.00;182.00;16
FR0012127173;06/04/22;8.61;8.68;8.12;8.155;47547
FR0012612646;06/04/22;19.95;19.95;19.30;19.80;793
FR0011027135;06/04/22;19.20;19.20;19.00;19.10;1089
FR0000053514;06/04/22;9.12;9.12;9.10;9.10;500
FR0000061459;06/04/22;95.80;96.80;95.00;96.00;1428
FR0000066755;06/04/22;4.00;4.00;3.83;3.95;13920
FR0012432516;06/04/22;2.13;2.14;2.03;2.05;107030
FR0014004EC4;06/04/22;34.20;35.50;33.60;34.10;443
FR0012613610;06/04/22;2.745;2.745;2.66;2.69;59409
FR0000120560;06/04/22;16.36;16.43;15.65;15.78;58759
FR0000060618;06/04/22;3.32;3.32;3.125;3.17;44390
FR0013344173;06/04/22;36.00;36.20;34.50;34.60;998
FR0013379484;06/04/22;7.696;7.74;7.128;7.37;1292492
FR0000060071;06/04/22;212.00;212.00;209.00;209.00;600
FR0000120107;06/04/22;61.20;61.20;59.50;59.80;1918
FR0000052680;06/04/22;13.75;13.90;13.75;13.85;12251
FR0000039109;06/04/22;72.90;75.00;72.90;73.60;4196
FR0000032658;06/04/22;39.45;40.00;38.25;38.70;11006
FR0004175842;06/04/22;96.50;96.50;96.50;96.50;1
FR0004155000;06/04/22;2.86;2.86;2.70;2.85;46052
FR0013183985;06/04/22;3.52;3.62;3.32;3.388;190141
FR0000074122;06/04/22;43.60;44.00;42.05;43.65;7008
FR0013214145;06/04/22;6.84;6.84;6.365;6.38;126469
FR0013006558;06/04/22;1.302;1.316;1.181;1.188;996214
FR0004180578;06/04/22;49.00;49.00;47.50;47.95;9634
FR0013505062;06/04/22;3.33;3.356;3.28;3.31;163577
FR0013295789;06/04/22;30.10;31.00;30.10;30.90;819
FR0013333432;06/04/22;95.00;95.00;91.60;92.00;3282
FR0005175080;06/04/22;2.57;2.595;2.445;2.45;73043
FR0000034548;06/04/22;18.95;19.10;18.80;19.00;6267
FR0000050049;06/04/22;5.94;5.98;5.92;5.92;1248
FR0000062796;06/04/22;17.55;17.75;17.50;17.50;767
FR0010309096;06/04/22;33.20;33.20;33.00;33.00;45
FR0012532810;06/04/22;36.50;37.40;36.30;36.65;13417
FR0004034072;06/04/22;38.15;38.30;38.05;38.30;2236
FR0014000T90;07/04/22;9.96;9.96;9.90;9.90;10427
FR0000062465;07/04/22;15.60;16.00;15.60;16.00;462
FR0010557264;07/04/22;10.60;10.67;10.22;10.40;49537
FR0004040608;07/04/22;7.54;7.63;7.53;7.63;58321
FR0012333284;07/04/22;25.50;25.50;22.65;23.00;33105
FR0014007ZB4;07/04/22;13.46;13.52;13.40;13.40;174
FR0000053027;07/04/22;18.30;18.64;18.02;18.12;15060
FR0000074148;07/04/22;41.50;42.00;41.30;41.80;2657
FR0000063737;07/04/22;56.70;57.20;54.80;54.80;8983
FR0011040500;07/04/22;16.95;16.95;16.75;16.85;3391
FR0000074072;07/04/22;14.82;15.12;14.72;14.72;32712
FR0000035370;07/04/22;38.40;39.10;38.40;38.60;3928
FR0000062150;07/04/22;172.00;172.00;172.00;172.00;7
FR0000061129;07/04/22;38.05;38.25;37.80;37.90;864
FR0000063935;07/04/22;16.46;16.50;16.00;16.00;16565
FR0000045528;07/04/22;79.51;79.51;79.51;79.51;85
FR0010193052;07/04/22;8.80;8.93;8.64;8.70;75583
FR0000053324;07/04/22;12.90;13.10;12.80;12.80;9969
FR0000036675;07/04/22;66.00;66.40;65.20;65.20;1903
FR0013181864;07/04/22;0.9466;0.979;0.9428;0.9562;10734867
FR0000053506;07/04/22;23.70;23.95;23.35;23.95;9366
FR0000045213;07/04/22;64.40;64.49;64.00;64.49;100
FR0013426004;07/04/22;3.74;3.83;3.72;3.748;142971
FR0000185514;07/04/22;18.798;19.296;18.70;18.70;672
FR0010483768;07/04/22;21.30;22.035;21.10;21.40;7244
FR0000130692;07/04/22;18.94;18.99;18.46;18.54;47909
FR0010417345;07/04/22;2.89;2.89;2.778;2.78;143581
GA0000121459;07/04/22;181.50;181.50;177.00;179.00;808
FR0000036816;07/04/22;26.70;26.70;26.50;26.60;821
FR0011466069;07/04/22;6.71;6.81;6.70;6.70;14819
FR0000031023;07/04/22;107.00;107.00;106.00;106.50;356
FR0000120669;07/04/22;38.80;38.80;35.50;35.60;46361
FR0004110310;07/04/22;70.00;70.00;69.80;70.00;188
FR0000054678;07/04/22;3.26;3.26;3.15;3.20;19089
FR0004527638;07/04/22;69.00;69.00;68.20;68.20;108
FR0011665280;07/04/22;5.40;5.45;5.18;5.23;8064
FR0000035123;07/04/22;28.40;28.40;28.40;28.40;95
FR0014005SB3;07/04/22;4.18;4.195;4.05;4.06;13134
FR0010588079;07/04/22;33.40;33.40;33.40;33.40;17
FR0000030611;07/04/22;13.30;13.30;13.30;13.30;1
FR0000034894;07/04/22;102.00;103.00;102.00;103.00;50
FR0000032526;07/04/22;26.15;26.20;25.65;26.10;9736
FR0010501692;07/04/22;6.82;6.88;6.64;6.70;4986
FR0000066672;07/04/22;17.10;17.26;16.96;17.00;19186
FR0004163111;07/04/22;3.564;3.67;3.504;3.67;144955
FR0000062671;07/04/22;19.40;19.64;18.92;19.16;29953
FR0000065971;07/04/22;160.00;160.00;156.50;157.00;295
FR0000066722;07/04/22;13.42;13.42;12.88;12.90;23958
FR0014003VY4;07/04/22;31.50;31.75;30.75;31.30;2350
FR0004159473;07/04/22;31.00;31.10;30.50;30.90;5759
FR0000051393;07/04/22;56.40;57.40;56.40;56.80;478
FR0000030827;07/04/22;248.00;248.00;238.00;238.00;17
FR0000033243;07/04/22;61.00;61.40;61.00;61.00;36
FR0010341032;07/04/22;47.30;47.70;47.10;47.30;809
FR0000071797;07/04/22;52.40;52.60;52.00;52.60;588
FR0010331421;07/04/22;2.90;2.952;2.788;2.80;217041
FR0013233012;07/04/22;10.30;10.30;10.12;10.12;6430
FR0012872141;07/04/22;11.70;11.75;11.55;11.70;3625
FR0000033904;07/04/22;19.12;19.90;18.88;19.00;43907
FR0004007813;07/04/22;29.90;29.90;28.00;28.00;32853
FR0000066607;07/04/22;41.60;41.60;40.00;40.70;496
FR0000032278;07/04/22;0.44;0.44;0.43;0.4315;60807
FR0000038242;07/04/22;21.35;21.55;21.00;21.00;6466
FR0004156297;07/04/22;40.00;40.10;40.00;40.10;254
FR0004170017;07/04/22;36.00;36.40;35.50;36.00;11344
FR00140006O9;07/04/22;1.111;1.135;1.094;1.096;295083
FR0006864484;07/04/22;95.00;95.80;94.00;94.00;209
FR0000053837;07/04/22;26.20;26.60;26.13;26.60;4183
FR0000030074;07/04/22;550.00;550.00;550.00;550.00;3
FR0000032302;07/04/22;66.60;66.80;65.80;65.80;149
FR0000051070;07/04/22;4.735;4.76;4.54;4.65;648778
FR0000060873;07/04/22;1.30;1.32;1.30;1.32;3178
FR0011742329;07/04/22;19.185;19.93;18.88;18.92;120570
FR0013153541;07/04/22;17.14;17.14;16.66;16.77;91662
FR0004065605;07/04/22;8.25;8.30;8.00;8.10;22725
FR0010241638;07/04/22;9.00;9.17;8.97;8.99;300912
FR0004177046;07/04/22;5.35;5.35;5.16;5.28;79110
FR0000039620;07/04/22;31.75;31.95;30.75;30.75;29785
FR0013482791;07/04/22;5.78;5.81;5.55;5.61;90495
FR0011341205;07/04/22;6.30;6.44;6.20;6.20;21235
FR0012789386;07/04/22;88.50;88.50;88.50;88.50;1
FR0012650166;07/04/22;14.46;14.46;13.90;14.46;3755
FR0000121691;07/04/22;6.60;6.88;6.52;6.82;18091
FR0004050250;07/04/22;36.60;36.60;35.65;35.95;2266
FR0004050300;07/04/22;33.50;33.50;33.50;33.50;48347
FR0000060535;07/04/22;183.00;183.00;183.00;183.00;1
FR0012127173;07/04/22;8.15;8.495;8.02;8.45;59297
FR0012612646;07/04/22;19.75;19.75;19.20;19.20;247
FR0011027135;07/04/22;19.10;19.10;19.10;19.10;126
FR0000053514;07/04/22;9.20;9.32;9.20;9.32;494
FR0000061459;07/04/22;96.00;98.00;95.40;98.00;995
FR0000066755;07/04/22;3.92;4.15;3.90;3.94;37715
FR0012432516;07/04/22;2.05;2.095;2.01;2.02;44189
FR0014004EC4;07/04/22;34.10;34.10;33.50;33.60;5067
FR0012613610;07/04/22;2.725;2.765;2.715;2.72;15531
FR0000120560;07/04/22;15.90;16.71;15.75;16.20;66220
FR0000060618;07/04/22;3.12;3.39;3.12;3.30;74190
FR0013344173;07/04/22;35.30;35.30;34.80;34.90;250
FR0013379484;07/04/22;7.388;7.42;7.144;7.168;484603
FR0000060071;07/04/22;210.00;210.00;209.00;210.00;48
FR0000120107;07/04/22;60.20;60.30;59.20;59.60;2697
FR0000052680;07/04/22;13.85;13.90;13.70;13.75;2974
FR0000039109;07/04/22;74.00;74.50;72.80;73.10;4091
FR0000032658;07/04/22;38.60;38.80;37.70;37.70;6271
FR0004175842;07/04/22;96.50;96.50;96.50;96.50;1
FR0004155000;07/04/22;2.85;2.85;2.75;2.76;8517
FR0013183985;07/04/22;2.72;2.768;1.986;2.24;3184188
FR0000074122;07/04/22;43.40;43.60;42.15;42.65;4339
FR0013214145;07/04/22;6.40;6.55;6.30;6.30;113411
FR0013006558;07/04/22;1.20;1.22;1.186;1.197;414158
FR0004180578;07/04/22;48.10;48.25;47.55;47.55;7398
FR0013505062;07/04/22;3.28;3.336;3.272;3.288;76769
FR0013295789;07/04/22;30.90;31.00;30.40;31.00;1436
FR0013333432;07/04/22;92.00;93.70;91.00;92.10;2116
FR0005175080;07/04/22;2.45;2.455;2.41;2.42;56719
FR0000034548;07/04/22;19.00;19.00;18.80;18.90;2390
FR0000050049;07/04/22;5.96;6.00;5.92;5.96;289
FR0000062796;07/04/22;17.50;17.70;17.40;17.40;1067
FR0010309096;07/04/22;33.00;33.40;33.00;33.40;90
FR0012532810;07/04/22;36.45;36.85;35.00;35.90;21189
FR0004034072;07/04/22;38.30;38.85;38.20;38.85;2289
FR0014000T90;08/04/22;9.96;9.96;9.88;9.88;13026
FR0000062465;08/04/22;15.00;16.00;14.40;16.00;1400
FR0010557264;08/04/22;10.30;10.55;10.15;10.40;65829
FR0004040608;08/04/22;7.60;7.63;7.58;7.58;24715
FR0012333284;08/04/22;23.00;23.10;22.15;22.75;14996
FR0014007ZB4;08/04/22;13.40;13.40;13.30;13.30;430
FR0000053027;08/04/22;18.88;18.88;17.90;17.90;13374
FR0000074148;08/04/22;42.40;42.70;41.90;42.00;7047
FR0000063737;08/04/22;55.20;57.00;55.20;56.70;6129
FR0011040500;08/04/22;16.90;16.90;16.85;16.90;5496
FR0000074072;08/04/22;14.72;15.10;14.70;14.96;23945
FR0000035370;08/04/22;38.60;38.95;38.45;38.60;1909
FR0000062150;08/04/22;170.00;170.00;170.00;170.00;30
FR0000061129;08/04/22;38.00;38.00;37.30;37.60;1743
FR0000063935;08/04/22;16.12;16.44;16.08;16.44;11784
FR0000045528;08/04/22;79.50;79.50;77.00;77.00;680
FR0010193052;08/04/22;8.81;8.88;8.67;8.74;64135
FR0000053324;08/04/22;12.90;13.20;12.86;12.94;17419
FR0000036675;08/04/22;65.20;65.40;63.40;63.40;3363
FR0013181864;08/04/22;0.973;1.017;0.966;1.0075;11418036
FR0000053506;08/04/22;24.00;24.15;23.85;24.10;1995
FR0000045213;08/04/22;64.49;64.49;62.62;64.00;367
FR0013426004;08/04/22;3.78;3.892;3.748;3.76;153100
FR0000185514;08/04/22;18.70;18.82;18.65;18.72;898
FR0010483768;08/04/22;21.50;22.00;21.50;21.715;2360
FR0000130692;08/04/22;18.50;18.99;18.50;18.66;29070
FR0010417345;08/04/22;2.87;2.87;2.752;2.776;107550
FR0014003G01;08/04/22;9.70;9.90;9.70;9.90;510
GA0000121459;08/04/22;180.00;181.00;177.00;179.50;341
FR0000036816;08/04/22;26.70;27.20;26.70;26.80;2554
FR0011466069;08/04/22;6.71;6.71;6.59;6.61;10297
FR0000031023;08/04/22;106.50;106.50;106.00;106.00;114
FR0000120669;08/04/22;35.70;42.30;35.50;41.00;86336
FR0004110310;08/04/22;70.00;70.00;68.80;70.00;213
FR0000054678;08/04/22;3.20;3.26;3.20;3.26;5200
FR0004527638;08/04/22;68.20;68.20;67.20;67.20;324
FR0000062101;08/04/22;1170.00;1170.00;1170.00;1170.00;7
FR0011665280;08/04/22;5.28;5.28;5.18;5.26;7733
FR0000035123;08/04/22;29.80;29.80;29.80;29.80;2
FR0014005SB3;08/04/22;4.06;4.10;3.85;3.87;25044
FR0010588079;08/04/22;33.40;33.40;33.40;33.40;1
FR0000030611;08/04/22;13.30;13.30;13.30;13.30;1
FR0000034894;08/04/22;104.00;104.00;103.00;103.00;8
FR0000032526;08/04/22;26.20;26.30;25.80;26.20;6344
FR0010501692;08/04/22;6.72;6.80;6.62;6.66;7404
FR0000066672;08/04/22;17.06;17.06;16.94;16.98;9432
FR0004163111;08/04/22;3.70;3.838;3.562;3.622;252321
FR0000062671;08/04/22;19.30;19.62;19.08;19.16;18130
FR0000065971;08/04/22;157.00;164.00;157.00;157.50;1242
FR0000066722;08/04/22;12.90;13.12;12.90;13.08;14184
FR0014003VY4;08/04/22;31.30;31.50;31.20;31.20;936
FR0004159473;08/04/22;31.00;31.90;30.80;31.00;2680
FR0014004J15;08/04/22;9.80;9.80;9.80;9.80;49
FR0000051393;08/04/22;57.00;57.40;56.20;56.20;709
FR0000030827;08/04/22;240.00;240.00;238.00;238.00;188
FR0000033243;08/04/22;61.60;61.60;60.80;60.80;172
FR0010341032;08/04/22;47.50;48.00;47.30;47.30;1117
FR0000071797;08/04/22;52.80;53.60;52.60;52.60;1516
FR0010331421;08/04/22;2.818;2.96;2.802;2.812;224731
FR0013233012;08/04/22;10.20;10.20;10.10;10.20;2177
FR0012872141;08/04/22;11.60;11.65;11.40;11.50;3447
FR0000033904;08/04/22;19.12;19.50;18.66;19.50;31692
FR0004007813;08/04/22;28.05;28.60;28.05;28.05;13979
FR0000066607;08/04/22;41.00;41.40;38.60;41.40;1178
FR0000032278;08/04/22;0.432;0.44;0.432;0.4395;35141
FR0000038242;08/04/22;21.00;21.10;21.00;21.00;4891
FR0004156297;08/04/22;40.10;40.10;40.00;40.00;353
FR0004170017;08/04/22;36.10;36.70;36.00;36.70;9065
FR00140006O9;08/04/22;1.11;1.122;1.09;1.091;157338
FR0006864484;08/04/22;94.20;94.20;93.60;94.20;274
FR0000053837;08/04/22;26.20;26.40;26.10;26.40;5519
FR0000030074;08/04/22;550.00;550.00;545.00;545.00;58
FR0000032302;08/04/22;66.00;66.40;65.80;66.40;21
FR0000051070;08/04/22;4.66;4.85;4.65;4.78;544727
FR0000060873;08/04/22;1.32;1.33;1.30;1.30;1420
FR0011742329;08/04/22;19.05;19.165;18.675;18.675;140808
FR0013153541;08/04/22;17.02;17.13;16.79;17.00;55844
FR0004065605;08/04/22;8.10;8.23;7.90;8.00;17127
FR0010241638;08/04/22;9.05;9.14;8.975;9.02;162963
FR0004177046;08/04/22;5.38;5.45;5.125;5.125;139032
FR0000039620;08/04/22;31.25;32.05;31.00;31.50;38991
FR0013482791;08/04/22;5.60;5.61;5.48;5.56;84562
FR0011341205;08/04/22;6.28;6.42;6.20;6.28;42847
FR0012789386;08/04/22;88.50;88.50;88.50;88.50;1
FR0012650166;08/04/22;13.94;14.42;13.94;14.20;5173
FR0000121691;08/04/22;6.82;6.86;6.76;6.82;6712
FR0004050250;08/04/22;36.75;36.75;35.10;35.10;1355
FR0004050300;08/04/22;33.50;33.50;33.50;33.50;9369
FR0000060535;08/04/22;183.00;183.00;183.00;183.00;1
FR0012127173;08/04/22;8.65;8.65;8.15;8.25;30624
FR0012612646;08/04/22;19.30;19.45;19.30;19.45;55
FR0011027135;08/04/22;19.10;19.20;19.05;19.10;535
FR0000053514;08/04/22;9.02;9.02;9.02;9.02;106
FR0000061459;08/04/22;98.00;99.00;96.40;98.00;1577
FR0000066755;08/04/22;4.04;4.04;3.64;3.83;78307
FR0012432516;08/04/22;2.03;2.12;2.02;2.03;49155
FR0014004EC4;08/04/22;35.70;35.70;33.80;35.50;387
FR0012613610;08/04/22;2.76;2.76;2.65;2.65;20883
FR0000120560;08/04/22;16.44;16.48;16.18;16.32;49311
FR0000060618;08/04/22;3.28;3.30;3.19;3.23;43286
FR0013344173;08/04/22;35.00;35.90;34.80;34.80;857
FR0013379484;08/04/22;7.30;7.39;6.994;7.036;598776
FR0000060071;08/04/22;210.00;211.00;209.00;209.00;210
FR0000120107;08/04/22;59.50;60.40;59.50;60.00;1163
FR0000052680;08/04/22;13.75;13.80;13.65;13.65;3908
FR0000039109;08/04/22;73.10;74.80;73.10;74.40;5048
FR0000032658;08/04/22;37.90;37.90;37.00;37.65;1928
FR0004175842;08/04/22;96.50;96.50;96.50;96.50;1
FR0004155000;08/04/22;2.78;2.78;2.605;2.625;63218
FR0013183985;08/04/22;2.31;2.38;2.136;2.142;565078
FR0000074122;08/04/22;42.55;42.85;42.10;42.10;3526
FR0013214145;08/04/22;6.36;6.60;6.35;6.45;113275
FR0013006558;08/04/22;1.215;1.215;1.182;1.192;231594
FR0004180578;08/04/22;48.00;48.35;47.25;47.60;7304
FR0013505062;08/04/22;3.28;3.332;3.28;3.304;211334
FR0013295789;08/04/22;31.00;31.00;30.80;31.00;407
FR0013333432;08/04/22;92.50;93.60;92.20;92.20;858
FR0005175080;08/04/22;2.45;2.49;2.435;2.49;27657
FR0000034548;08/04/22;19.00;19.00;18.80;18.80;753
FR0000050049;08/04/22;5.96;5.98;5.94;5.94;1171
FR0000062796;08/04/22;17.40;17.65;17.40;17.45;1905
FR0010309096;08/04/22;33.40;33.40;33.40;33.40;26
FR0012532810;08/04/22;36.10;38.80;36.00;38.30;22322
FR0004034072;08/04/22;38.90;39.35;38.60;39.00;2287
FR0014000T90;11/04/22;9.96;10.05;9.90;10.05;428559
FR0000062465;11/04/22;15.95;16.00;15.30;16.00;324
FR0010557264;11/04/22;10.45;11.01;10.32;10.71;76048
FR0004040608;11/04/22;7.62;7.75;7.57;7.75;83353
FR0012333284;11/04/22;22.90;23.05;22.05;22.80;9096
FR0014007ZB4;11/04/22;13.30;13.30;13.14;13.20;493
